DateTime,Light_lux,Temp_C,Chlorophyll_RFU,Depth_m,fDOM_RFU,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Turbidity_FNU
4/2/2023 10:45,18585.6,16.475,0.38,0.484,7.18,9.87,130,0.43,7.73,1.04
4/2/2023 10:50,20961.28,16.286,0.51,0.489,7.39,9.94,131.2,0.44,7.72,1.61
4/2/2023 10:55,21821.44,16.122,0.37,0.506,7.32,9.88,131.4,0.41,7.71,1.54
4/2/2023 11:00,21934.08,16.042,0.38,0.537,7.4,9.89,131.7,0.42,7.71,1.31
4/2/2023 11:05,22712.32,16.07,0.46,0.518,7.44,9.9,131.8,0.46,7.71,1.12
4/2/2023 11:10,22056.96,16.131,0.39,0.496,7.42,9.91,130.4,0.42,7.73,1.05
4/2/2023 11:15,23306.24,16.129,0.37,0.508,7.48,9.94,131.7,0.44,7.71,1.26
4/2/2023 11:20,25303.04,16.117,0.38,0.419,7.46,10.01,130.5,0.44,7.75,1.64
4/2/2023 11:25,25876.48,16.138,0.45,0.419,7.46,10.04,130.6,0.42,7.77,1.07
4/2/2023 11:30,25241.6,16.115,0.43,0.42,7.43,10.02,130.2,0.41,7.77,1.43
4/2/2023 11:35,25477.12,16.139,0.7,0.419,7.44,10.06,130.2,0.48,7.77,1.64
4/2/2023 11:40,24944.64,16.235,0.52,0.417,7.28,10.01,130.5,0.42,7.75,1.08
4/2/2023 11:45,25118.72,16.373,0.51,0.416,7.29,9.98,130,0.49,7.74,1.09
4/2/2023 11:50,25231.36,16.353,0.54,0.415,7.33,10,130,0.44,7.74,1.41
4/2/2023 11:55,26583.04,16.409,0.56,0.415,7.34,10.02,130.2,0.46,7.75,1.12
4/2/2023 12:00,21985.28,16.725,0.54,0.415,7.25,10.04,130.6,0.47,7.75,1.27
4/2/2023 12:05,26173.44,16.446,0.47,0.415,7.41,10.12,131.5,0.46,7.76,1.16
4/2/2023 12:10,24862.72,16.572,0.77,0.414,7.36,10.11,130.7,0.43,7.77,1.08
4/2/2023 12:15,24903.68,16.78,0.49,0.412,7.3,10.13,130.6,0.42,7.77,1.03
4/2/2023 12:20,24698.88,16.978,0.45,0.41,7.24,10.2,130.3,0.42,7.78,1.08
4/2/2023 12:25,18186.24,16.943,0.47,0.41,7.31,10.16,130.8,0.39,7.78,0.85
4/2/2023 12:30,24893.44,17.124,0.64,0.409,7.3,10.22,130.9,0.48,7.79,0.74
4/2/2023 12:35,25415.68,17.406,0.43,0.407,7.25,10.32,131,0.4,7.8,0.75
4/2/2023 12:40,19968,17.845,0.34,0.408,7.06,10.1,130.5,0.34,7.78,0.68
4/2/2023 12:45,23889.92,17.007,0.83,0.406,7.42,10.31,131.5,0.45,7.81,1.06
4/2/2023 12:50,23613.44,16.863,0.44,0.405,7.36,10.39,131.9,0.42,7.85,1.14
4/2/2023 12:55,20536.32,16.769,0.53,0.405,7.44,10.59,133.1,0.4,7.88,1.28
4/2/2023 13:00,16363.52,16.759,0.45,0.405,7.35,10.21,134,0.4,7.79,1.17
4/2/2023 13:05,17126.4,16.857,0.6,0.404,7.32,10.28,133.4,0.44,7.78,1.04
4/2/2023 13:10,18222.08,17.121,0.52,0.404,7.32,10.13,133.6,0.42,7.75,1.22
4/2/2023 13:15,9497.6,16.812,0.63,0.402,7.26,10.06,134.9,0.45,7.71,1.01
4/2/2023 13:20,13030.4,16.836,0.57,0.4,7.28,10,134.6,0.4,7.7,1.24
4/2/2023 13:25,12497.92,16.921,0.81,0.399,7.36,10.15,135.5,0.46,7.72,1.27
4/2/2023 13:30,19804.16,18.272,0.48,0.399,6.99,10.13,131.5,0.37,7.75,0.57
4/2/2023 13:35,17566.72,18.677,0.32,0.399,6.8,10,130.7,0.3,7.77,0.29
4/2/2023 13:40,12103.68,18.812,0.37,0.397,6.73,10,130.7,0.32,7.77,0.37
4/2/2023 13:45,9318.4,18.801,0.34,0.395,6.73,10.01,130.7,0.27,7.77,0.33
4/2/2023 13:50,6366.72,18.783,0.38,0.395,6.7,10.01,130.5,0.26,7.77,0.39
4/2/2023 13:55,15677.44,18.699,0.39,0.393,6.76,10.07,130.6,0.3,7.78,0.43
4/2/2023 14:00,13578.24,18.146,0.44,0.393,7.07,10.25,132.4,0.31,7.8,0.74
4/2/2023 14:05,16675.84,17.249,0.41,0.392,7.26,10.22,133.4,0.36,7.79,0.85
4/2/2023 14:10,13808.64,17.111,0.55,0.39,7.23,10.12,131.3,0.4,7.78,0.85
4/2/2023 14:15,19118.08,17.031,0.63,0.389,7.27,10.1,130.2,0.41,7.79,1.38
4/2/2023 14:20,16035.84,17.039,0.64,0.388,7.29,10.18,130.1,0.4,7.8,1.35
4/2/2023 14:25,12462.08,16.993,0.74,0.387,7.3,10.24,131,0.44,7.81,1.21
4/2/2023 14:30,15928.32,17.009,0.63,0.386,7.33,10.23,131.1,0.46,7.81,1.27
4/2/2023 14:35,17756.16,16.993,0.61,0.385,7.39,10.34,131.9,0.45,7.82,1.01
4/2/2023 14:40,16727.04,17.155,0.6,0.383,7.32,10.26,132.1,0.42,7.8,1.25
4/2/2023 14:45,15416.32,17.071,0.67,0.383,7.43,10.41,132.6,0.45,7.82,1.26
4/2/2023 14:50,15416.32,17.123,0.64,0.381,7.32,10.46,131.4,0.42,7.85,1.15
4/2/2023 14:55,14233.6,17.068,0.64,0.379,7.43,10.75,131.7,0.4,7.93,1.39
4/2/2023 15:00,14417.92,17.149,0.57,0.378,7.25,10.24,131,0.43,7.81,1.01
4/2/2023 15:05,13829.12,17.118,0.8,0.378,7.31,10.34,130.9,0.47,7.82,1.26
4/2/2023 15:10,11786.24,17.089,0.59,0.378,7.46,10.69,131.2,0.4,7.9,1.27
4/2/2023 15:15,6072.32,17.033,0.62,0.377,7.56,11.01,132,0.46,8.01,1.51
4/2/2023 15:20,8865.28,17.095,0.65,0.376,7.49,11.09,131.3,0.41,8.05,1.35
4/2/2023 15:25,8645.12,17.028,0.64,0.376,7.41,10.73,130.2,0.39,7.96,1.28
4/2/2023 15:30,4820.48,16.919,0.57,0.375,7.44,10.57,129.9,0.4,7.91,1.18
4/2/2023 15:35,5345.28,16.92,0.63,0.375,7.49,10.83,130.1,0.43,7.96,1.19
4/2/2023 15:40,2110.72,16.913,0.6,0.374,7.53,10.87,129.9,0.42,7.99,1.3
4/2/2023 15:45,2067.2,16.874,0.67,0.373,7.54,10.71,129.8,0.46,7.95,1.33
4/2/2023 15:50,7078.4,16.814,0.6,0.372,7.61,11.03,129.9,0.45,8.07,1.77
4/2/2023 15:55,8962.56,16.808,0.68,0.372,7.7,11.3,130.1,0.45,8.18,1.54
4/2/2023 16:00,8192,16.745,0.77,0.37,7.66,11.14,130.2,0.48,8.13,2.36
4/2/2023 16:05,9815.04,16.701,0.86,0.369,7.67,11,130.4,0.48,8.05,1.65
4/2/2023 16:10,8878.08,16.662,0.79,0.369,7.76,11.13,130.9,0.45,8.12,1.66
4/2/2023 16:15,6632.96,16.622,1,0.369,7.85,11.45,130.8,0.5,8.22,1.84
4/2/2023 16:20,4716.8,16.603,0.84,0.369,7.81,11.13,130.6,0.47,8.18,1.41
4/2/2023 16:25,2243.84,16.594,1.1,0.368,7.74,11.2,130.6,0.56,8.12,1.7
4/2/2023 16:30,7057.92,16.624,1.21,0.368,7.71,10.87,130.3,0.56,8.03,1.7
4/2/2023 16:35,5713.92,16.878,0.62,0.367,7.48,10.79,130.9,0.44,7.97,0.93
4/2/2023 16:40,4794.88,17.795,0.42,0.368,7.16,10.54,130.2,0.35,7.9,0.87
4/2/2023 16:45,4729.6,18.306,0.4,0.367,6.81,10.18,130.1,0.3,7.83,0.49
4/2/2023 16:50,5946.88,18.24,0.42,0.367,6.89,10.23,130.2,0.35,7.84,0.53
4/2/2023 16:55,8002.56,18.28,0.45,0.367,6.92,10.25,130,0.31,7.84,0.6
4/2/2023 17:00,5857.28,18.284,0.46,0.366,6.88,10.23,130.1,0.32,7.85,0.51
4/2/2023 17:05,5608.96,18.402,0.41,0.366,6.76,10.12,130,0.3,7.83,0.35
4/2/2023 17:10,6566.4,18.469,0.43,0.366,6.68,10.05,130.1,0.32,7.82,0.45
4/2/2023 17:15,3937.28,18.447,0.39,0.366,6.7,10.03,130.1,0.28,7.82,0.38
4/2/2023 17:20,1628.16,18.425,0.41,0.365,6.73,10.09,130.1,0.34,7.82,0.47
4/2/2023 17:25,1591.68,18.472,0.41,0.365,6.68,10.06,130.2,0.3,7.83,0.4
4/2/2023 17:30,1555.2,18.452,0.43,0.365,6.68,10.04,130.2,0.34,7.83,0.34
4/2/2023 17:35,1816.32,18.418,0.45,0.366,6.74,10.05,130.2,0.32,7.83,0.53
4/2/2023 17:40,2031.36,18.378,0.44,0.366,6.77,10.07,130.1,0.36,7.82,0.4
4/2/2023 17:45,1475.84,18.447,0.42,0.366,6.68,10.02,130.2,0.34,7.82,0.4
4/2/2023 17:50,1386.88,18.436,0.5,0.366,6.65,10,130.1,0.33,7.82,0.3
4/2/2023 17:55,1315.2,18.312,0.49,0.366,6.78,9.97,130.2,0.33,7.8,0.9
4/2/2023 18:00,1258.56,18.088,0.46,0.366,7.05,10.25,130.1,0.36,7.83,1.19
4/2/2023 18:05,1206.08,18.081,0.42,0.366,7.01,10.21,130.2,0.32,7.83,0.79
4/2/2023 18:10,1162.24,18.042,0.62,0.366,7.04,10.23,130.2,0.35,7.83,1.16
4/2/2023 18:15,1089.6,17.895,0.45,0.367,7.18,10.45,130.1,0.36,7.88,0.92
4/2/2023 18:20,1026.24,17.763,0.6,0.367,7.19,10.48,130.2,0.38,7.89,1.15
4/2/2023 18:25,962.56,17.739,0.53,0.366,7.22,10.52,130.2,0.39,7.89,1.31
4/2/2023 18:30,880.64,17.697,0.6,0.365,7.25,10.58,130.3,0.39,7.9,1
4/2/2023 18:35,806.4,17.721,0.49,0.366,7.27,10.54,130.2,0.39,7.9,0.7
4/2/2023 18:40,722.56,17.781,0.58,0.366,7.24,10.36,130.3,0.37,7.87,0.55
4/2/2023 18:45,643.36,17.815,0.41,0.364,7.12,10.12,130.4,0.37,7.81,0.52
4/2/2023 18:50,542.72,17.831,0.4,0.364,7.09,10.04,130.4,0.37,7.79,0.64
4/2/2023 18:55,440.32,17.929,0.5,0.364,6.87,10.02,130.4,0.38,7.79,0.71
4/2/2023 19:00,329.12,18.089,0.54,0.364,6.81,9.9,130.3,0.36,7.77,0.37
4/2/2023 19:05,211.28,18.117,0.48,0.363,6.77,9.96,130.3,0.33,7.79,0.5
4/2/2023 19:10,126.68,18.115,0.46,0.363,6.79,9.98,130.2,0.33,7.8,0.69
4/2/2023 19:15,65.76,18.105,0.55,0.363,6.81,10,130.2,0.34,7.8,0.34
4/2/2023 19:20,29.22,18.086,0.5,0.362,6.82,9.96,130.3,0.37,7.79,0.54
4/2/2023 19:25,10.71,18.02,0.57,0.362,6.83,9.82,130.3,0.4,7.74,0.61
4/2/2023 19:30,3.23,17.976,0.51,0.361,6.86,9.81,130.5,0.39,7.74,1.68
4/2/2023 19:35,0.6,17.975,0.61,0.361,6.85,9.82,130.4,0.36,7.75,1.02
4/2/2023 19:40,0,17.954,0.65,0.361,6.82,9.9,130.3,0.43,7.76,0.69
4/2/2023 19:45,0,17.932,0.59,0.36,6.86,9.86,130.4,0.36,7.76,0.79
4/2/2023 19:50,0,17.913,0.56,0.359,6.84,9.85,130.4,0.39,7.75,0.69
4/2/2023 19:55,0,17.891,0.59,0.358,6.85,9.85,130.5,0.38,7.76,0.47
4/2/2023 20:00,0,17.887,0.57,0.357,6.86,9.9,130.4,0.39,7.76,0.49
4/2/2023 20:05,0,17.851,0.56,0.356,6.84,9.93,130.6,0.37,7.78,0.56
4/2/2023 20:10,0,18.005,0.5,0.354,6.78,10.15,130.8,0.36,7.85,0.33
4/2/2023 20:15,0,18.14,0.43,0.354,6.74,10.28,130.9,0.34,7.91,0.34
4/2/2023 20:20,0,18.168,0.44,0.355,6.76,10.29,130.9,0.36,7.93,0.48
4/2/2023 20:25,0,18.167,0.52,0.356,6.76,10.32,130.9,0.34,7.93,0.34
4/2/2023 20:30,0,18.166,0.44,0.355,6.76,10.27,130.8,0.32,7.92,0.44
4/2/2023 20:35,0,18.089,0.47,0.354,6.78,10.22,130.8,0.33,7.9,0.35
4/2/2023 20:40,0,17.852,0.54,0.353,6.84,9.88,131.1,0.36,7.81,0.57
4/2/2023 20:45,0,17.796,0.55,0.352,6.84,9.81,131.1,0.38,7.76,0.74
4/2/2023 20:50,0,17.827,0.54,0.353,6.82,9.87,130.9,0.41,7.76,0.43
4/2/2023 20:55,0,17.866,0.47,0.354,6.84,9.98,131,0.37,7.8,0.51
4/2/2023 21:00,0,17.861,0.52,0.354,6.82,9.97,131,0.36,7.81,0.42
4/2/2023 21:05,0,17.841,0.51,0.355,6.82,9.94,131,0.34,7.81,0.61
4/2/2023 21:10,0,17.759,0.49,0.355,6.96,9.63,131.3,0.37,7.76,0.64
4/2/2023 21:15,0,17.765,0.5,0.354,6.87,9.81,131.1,0.36,7.73,0.56
4/2/2023 21:20,0,17.727,0.54,0.355,7.02,9.55,131.3,0.35,7.72,0.51
4/2/2023 21:25,0,17.615,0.49,0.355,6.97,9.56,131.8,0.37,7.65,0.69
4/2/2023 21:30,0,17.557,0.51,0.354,7.03,9.84,132.2,0.4,7.69,0.54
4/2/2023 21:35,0,17.471,0.6,0.355,7.06,9.29,132.8,0.38,7.62,0.99
4/2/2023 21:40,0,17.342,0.6,0.355,7.23,9.72,134.1,0.45,7.62,1.29
4/2/2023 21:45,0,17.277,0.45,0.355,7.37,10.35,135.8,0.38,7.73,0.58
4/2/2023 21:50,0,17.236,0.47,0.356,7.34,10.26,136.1,0.38,7.79,0.4
4/2/2023 21:55,0,17.214,0.45,0.355,7.38,10.3,136.8,0.42,7.79,0.65
4/2/2023 22:00,0,17.177,0.54,0.356,7.47,10.48,137.3,0.43,7.8,0.73
4/2/2023 22:05,0,17.173,0.48,0.358,7.54,10.45,137.6,0.38,7.79,0.67
4/2/2023 22:10,0,17.122,0.48,0.359,7.72,11.18,140.3,0.38,7.96,0.91
4/2/2023 22:15,0,17.076,0.84,0.36,8.06,12.37,138.3,0.51,8.47,0.89
4/2/2023 22:20,0,17.062,0.87,0.359,8.03,12.44,136.5,0.5,8.5,0.91
4/2/2023 22:25,0,17.13,0.45,0.359,7.53,11.65,134.3,0.39,8.23,0.91
4/2/2023 22:30,0,17.21,0.64,0.358,7.29,10.42,133.2,0.41,7.92,0.55
4/2/2023 22:35,0,17.183,0.56,0.356,7.24,10.23,134.6,0.39,7.84,0.79
4/2/2023 22:40,0,17.163,0.53,0.354,7.1,10.04,132.9,0.4,7.79,0.82
4/2/2023 22:45,0,17.138,0.6,0.352,7.06,10.04,132.3,0.41,7.78,0.66
4/2/2023 22:50,0,17.144,0.55,0.35,7.02,9.98,131.9,0.39,7.77,0.63
4/2/2023 22:55,0,17.161,0.54,0.348,7.01,9.88,131.7,0.39,7.75,0.5
4/2/2023 23:00,0,17.168,0.74,0.346,7,9.84,131.5,0.45,7.74,0.64
4/2/2023 23:05,0,17.162,0.53,0.346,7.01,9.88,131.3,0.41,7.75,0.9
4/2/2023 23:10,0,17.163,0.56,0.345,7.05,9.9,131.4,0.41,7.75,0.51
4/2/2023 23:15,0,17.149,0.63,0.346,7.08,10,131.7,0.38,7.76,0.55
4/2/2023 23:20,0,17.139,0.58,0.345,7.06,9.92,131.4,0.4,7.75,0.62
4/2/2023 23:25,0,17.127,0.63,0.345,7.1,9.97,131.5,0.44,7.76,0.63
4/2/2023 23:30,0,17.128,0.58,0.345,7.16,10.09,131.4,0.4,7.78,0.59
4/2/2023 23:35,0,17.097,0.58,0.345,7.13,10.11,131.3,0.4,7.79,0.71
4/2/2023 23:40,0,17.086,0.72,0.345,7.21,10.19,131.1,0.42,7.8,0.72
4/2/2023 23:45,0,17.083,0.63,0.344,7.22,10.16,131.2,0.44,7.8,0.75
4/2/2023 23:50,0,17.047,0.65,0.343,7.16,10.13,131.2,0.42,7.8,0.56
4/2/2023 23:55,0,17.036,0.53,0.344,7.17,10.06,131.1,0.43,7.78,0.55
4/3/2023 0:00,0,17.023,0.59,0.343,7.22,10.19,131,0.42,7.8,0.52
4/3/2023 0:05,0,17.008,0.62,0.343,7.33,10.35,131.1,0.43,7.84,0.81
4/3/2023 0:10,0,17.01,0.62,0.342,7.31,10.33,131.2,0.44,7.84,0.85
4/3/2023 0:15,0,16.985,0.67,0.341,7.29,10.26,131.3,0.47,7.82,0.73
4/3/2023 0:20,0,16.961,0.71,0.34,7.22,10.13,131.4,0.44,7.79,0.78
4/3/2023 0:25,0,16.942,0.58,0.339,7.2,10.03,131.3,0.45,7.77,0.66
4/3/2023 0:30,0,16.943,0.71,0.338,7.24,10.1,131.3,0.45,7.78,0.5
4/3/2023 0:35,0,16.932,0.61,0.337,7.27,10.13,131.3,0.43,7.79,0.67
4/3/2023 0:40,0,16.925,0.61,0.337,7.31,10.14,131.2,0.47,7.79,0.59
4/3/2023 0:45,0,16.916,0.62,0.338,7.31,10.2,131.2,0.42,7.8,0.6
4/3/2023 0:50,0,16.89,0.53,0.338,7.28,10.1,131.1,0.4,7.78,0.75
4/3/2023 0:55,0,16.866,0.63,0.338,7.25,10.03,131.1,0.41,7.77,0.63
4/3/2023 1:00,0,16.845,0.56,0.337,7.22,9.98,131.2,0.46,7.76,0.95
4/3/2023 1:05,0,16.825,0.78,0.338,7.2,9.9,131.2,0.46,7.74,0.67
4/3/2023 1:10,0,16.795,0.55,0.338,7.15,9.79,131.3,0.41,7.72,0.9
4/3/2023 1:15,0,16.819,0.65,0.338,7.17,9.78,131.3,0.44,7.71,0.6
4/3/2023 1:20,0,16.836,0.61,0.339,7.2,9.81,131.3,0.42,7.71,0.56
4/3/2023 1:25,0,16.821,0.55,0.34,7.2,9.82,131.3,0.46,7.72,0.74
4/3/2023 1:30,0,16.809,0.62,0.341,7.31,9.89,131,0.44,7.72,0.61
4/3/2023 1:35,0,16.792,0.56,0.342,7.34,9.97,131.4,0.39,7.73,0.62
4/3/2023 1:40,0,16.759,0.67,0.342,7.26,9.82,131.6,0.46,7.7,0.78
4/3/2023 1:45,0,16.766,0.57,0.342,7.29,9.87,131.5,0.4,7.71,0.72
4/3/2023 1:50,0,16.766,0.64,0.341,7.23,9.8,131.6,0.46,7.7,0.72
4/3/2023 1:55,0,16.756,0.55,0.341,7.16,9.69,131.7,0.42,7.69,0.7
4/3/2023 2:00,0,16.737,0.5,0.341,7.16,9.62,131.5,0.41,7.68,0.75
4/3/2023 2:05,0,16.739,0.63,0.342,7.17,9.7,131.6,0.45,7.69,0.58
4/3/2023 2:10,0,16.757,0.56,0.342,7.18,9.78,131.6,0.43,7.71,0.6
4/3/2023 2:15,0,16.754,0.53,0.342,7.2,9.78,131.6,0.42,7.71,0.41
4/3/2023 2:20,0,16.768,0.54,0.341,7.36,9.92,131.1,0.46,7.73,0.63
4/3/2023 2:25,0,16.756,0.57,0.34,7.36,9.94,131.2,0.43,7.73,0.5
4/3/2023 2:30,0,16.751,0.72,0.339,7.34,9.96,131.2,0.44,7.74,0.47
4/3/2023 2:35,0,16.735,0.61,0.338,7.4,10.03,131.2,0.42,7.76,0.64
4/3/2023 2:40,0,16.7,0.59,0.337,7.4,9.99,131.2,0.42,7.77,0.5
4/3/2023 2:45,0,16.688,0.52,0.337,7.42,10.03,131.2,0.43,7.77,0.55
4/3/2023 2:50,0,16.676,0.6,0.337,7.37,9.99,131.4,0.47,7.76,0.49
4/3/2023 2:55,0,16.66,0.88,0.336,7.32,9.92,131.5,0.47,7.74,0.53
4/3/2023 3:00,0,16.651,0.58,0.335,7.26,9.85,131.7,0.42,7.73,0.71
4/3/2023 3:05,0,16.643,0.59,0.333,7.23,9.79,131.8,0.41,7.72,0.62
4/3/2023 3:10,0,16.62,0.52,0.332,7.21,9.77,131.9,0.43,7.72,0.68
4/3/2023 3:15,0,16.616,0.59,0.332,7.22,9.73,131.9,0.45,7.71,0.51
4/3/2023 3:20,0,16.594,0.61,0.331,7.2,9.69,131.9,0.41,7.7,0.5
4/3/2023 3:25,0,16.598,0.52,0.33,7.21,9.73,132,0.41,7.71,0.37
4/3/2023 3:30,0,16.604,0.71,0.331,7.29,9.82,131.9,0.46,7.72,0.55
4/3/2023 3:35,0,16.579,0.58,0.331,7.32,9.84,131.9,0.46,7.72,0.45
4/3/2023 3:40,0,16.563,0.78,0.33,7.35,9.92,131.9,0.48,7.72,0.59
4/3/2023 3:45,0,16.533,0.73,0.331,7.44,10.11,131.8,0.49,7.75,0.75
4/3/2023 3:50,0,16.529,0.88,0.33,7.53,10.31,131.9,0.5,7.82,0.72
4/3/2023 3:55,0,16.512,0.64,0.33,7.46,10.16,132.1,0.44,7.79,0.87
4/3/2023 4:00,0,16.503,0.56,0.33,7.49,10.24,132.1,0.42,7.8,0.65
4/3/2023 4:05,0,16.49,0.64,0.33,7.59,10.42,132,0.45,7.84,0.64
4/3/2023 4:10,0,16.483,0.9,0.33,7.59,10.41,132,0.51,7.85,0.84
4/3/2023 4:15,0,16.477,0.89,0.33,7.58,10.32,132.1,0.48,7.83,0.66
4/3/2023 4:20,0,16.464,0.8,0.329,7.63,10.46,132.2,0.5,7.87,0.65
4/3/2023 4:25,0,16.451,0.58,0.328,7.59,10.35,132.3,0.48,7.84,0.42
4/3/2023 4:30,0,16.447,0.68,0.328,7.53,10.23,132.4,0.47,7.81,1.23
4/3/2023 4:35,0,16.423,0.79,0.329,7.51,10.14,132.5,0.51,7.78,0.85
4/3/2023 4:40,0,16.414,0.58,0.329,7.52,10.15,132.4,0.44,7.78,0.77
4/3/2023 4:45,0,16.411,0.66,0.329,7.53,10.24,132.4,0.47,7.8,0.9
4/3/2023 4:50,0,16.4,0.62,0.329,7.52,10.24,132.5,0.47,7.8,0.74
4/3/2023 4:55,0,16.384,0.79,0.328,7.52,10.17,132.5,0.52,7.77,0.59
4/3/2023 5:00,0,16.376,0.73,0.329,7.53,10.22,132.5,0.53,7.8,0.58
4/3/2023 5:05,0,16.378,0.65,0.331,7.5,10.1,132.5,0.49,7.79,0.67
4/3/2023 5:10,0,16.387,0.66,0.331,7.55,10.32,132.3,0.44,7.82,0.54
4/3/2023 5:15,0,16.374,0.71,0.332,7.54,10.36,132.2,0.52,7.85,0.45
4/3/2023 5:20,0,16.377,0.63,0.333,7.55,10.33,132.2,0.45,7.84,0.61
4/3/2023 5:25,0,16.381,0.57,0.335,7.55,10.36,132.1,0.46,7.85,0.65
4/3/2023 5:30,0,16.375,0.61,0.336,7.54,10.34,132,0.44,7.85,0.57
4/3/2023 5:35,0,16.383,0.57,0.336,7.55,10.33,131.9,0.46,7.85,0.52
4/3/2023 5:40,0,16.388,0.53,0.335,7.54,10.31,131.8,0.42,7.84,0.56
4/3/2023 5:45,0,16.381,0.76,0.334,7.59,10.37,131.7,0.46,7.85,0.55
4/3/2023 5:50,0,16.384,0.8,0.333,7.58,10.34,131.7,0.48,7.85,0.49
4/3/2023 5:55,0,16.378,0.59,0.333,7.56,10.32,131.7,0.46,7.85,0.37
4/3/2023 6:00,0,16.369,0.85,0.332,7.56,10.32,131.7,0.5,7.84,0.58
4/3/2023 6:05,0,16.372,3.03,0.331,7.57,10.33,131.9,0.5,7.84,0.57
4/3/2023 6:10,0,16.36,0.6,0.331,7.58,10.39,131.8,0.45,7.85,0.64
4/3/2023 6:15,0.6,16.36,0.72,0.332,7.59,10.37,131.9,0.48,7.85,0.66
4/3/2023 6:20,2.83,16.339,0.78,0.333,7.58,10.35,131.8,0.49,7.84,0.57
4/3/2023 6:25,10.11,16.322,0.81,0.334,7.61,10.38,131.8,0.47,7.85,0.96
4/3/2023 6:30,26.79,16.312,0.64,0.334,7.6,10.4,131.9,0.46,7.85,0.59
4/3/2023 6:35,50.3,16.304,0.74,0.332,7.62,10.43,131.7,0.49,7.86,0.63
4/3/2023 6:40,65.3,16.302,0.67,0.331,7.66,10.45,131.7,0.45,7.87,0.59
4/3/2023 6:45,101.4,16.298,0.63,0.331,7.74,10.57,131.7,0.41,7.89,0.6
4/3/2023 6:50,146.28,16.265,0.65,0.332,7.69,10.5,131.7,0.43,7.88,0.77
4/3/2023 6:55,236.4,16.264,0.63,0.332,7.67,10.45,131.8,0.45,7.87,0.77
4/3/2023 7:00,367.2,16.266,0.59,0.332,7.68,10.44,131.7,0.47,7.87,0.55
4/3/2023 7:05,479.68,16.271,0.7,0.331,7.66,10.39,131.7,0.47,7.85,0.81
4/3/2023 7:10,494.24,16.253,0.85,0.333,7.65,10.36,131.7,0.53,7.84,0.75
4/3/2023 7:15,359.04,16.261,0.86,0.334,7.65,10.35,131.7,0.49,7.84,0.7
4/3/2023 7:20,593.6,16.259,0.65,0.335,7.66,10.37,131.7,0.5,7.84,0.77
4/3/2023 7:25,854.08,16.259,0.58,0.334,7.67,10.38,131.8,0.47,7.84,0.69
4/3/2023 7:30,1331.84,16.257,0.69,0.335,7.66,10.36,131.9,0.51,7.84,0.94
4/3/2023 7:35,1448.32,16.253,0.61,0.338,7.65,10.34,131.8,0.45,7.84,0.62
4/3/2023 7:40,1125.76,16.224,0.79,0.339,7.65,10.3,131.9,0.49,7.83,0.54
4/3/2023 7:45,892.8,16.224,0.66,0.341,7.61,10.29,131.9,0.49,7.83,0.57
4/3/2023 7:50,1018.24,16.216,0.9,0.341,7.6,10.28,131.9,0.52,7.83,0.5
4/3/2023 7:55,1095.04,16.173,0.63,0.341,7.61,10.21,131.9,0.46,7.81,0.51
4/3/2023 8:00,1079.68,16.178,0.56,0.34,7.59,10.17,131.8,0.46,7.8,0.55
4/3/2023 8:05,1061.12,16.21,0.59,0.34,7.5,10.16,132,0.49,7.81,0.56
4/3/2023 8:10,1491.2,16.177,0.75,0.34,7.49,10.1,132,0.48,7.79,0.53
4/3/2023 8:15,2101.12,16.197,0.59,0.339,7.45,10.1,132,0.45,7.8,0.58
4/3/2023 8:20,2775.04,16.187,0.55,0.339,7.45,10.1,132,0.47,7.8,0.5
4/3/2023 8:25,2887.68,16.208,0.76,0.341,7.42,10.06,132,0.49,7.79,0.43
4/3/2023 8:30,3584,16.23,0.57,0.341,7.42,10.11,132,0.5,7.8,0.45
4/3/2023 8:35,5125.12,16.257,0.64,0.339,7.42,10.08,132,0.46,7.79,0.46
4/3/2023 8:40,3911.68,16.28,0.64,0.34,7.38,10.11,132,0.44,7.8,0.42
4/3/2023 8:45,4367.36,16.269,0.54,0.34,7.4,10.09,132,0.44,7.8,0.46
4/3/2023 8:50,4549.12,16.297,0.7,0.343,7.39,10.11,131.9,0.44,7.81,0.47
4/3/2023 8:55,3247.36,16.31,0.58,0.343,7.36,10.11,131.9,0.42,7.81,0.33
4/3/2023 9:00,3025.92,16.309,0.53,0.343,7.36,10.11,131.9,0.46,7.81,0.48
4/3/2023 9:05,2513.92,16.295,0.53,0.342,7.36,10.09,131.9,0.42,7.8,0.39
4/3/2023 9:10,2156.16,16.294,0.53,0.342,7.36,10.08,131.9,0.43,7.8,0.39
4/3/2023 9:15,1842.56,16.281,0.59,0.344,7.37,10.06,131.9,0.43,7.8,0.4
4/3/2023 9:20,1852.16,16.249,0.58,0.343,7.4,10.04,132,0.45,7.79,0.48
4/3/2023 9:25,2604.16,16.26,0.58,0.343,7.38,10.04,132,0.45,7.79,0.58
4/3/2023 9:30,2520.32,16.258,0.72,0.345,7.38,10.03,131.9,0.49,7.79,0.49
4/3/2023 9:35,3196.16,16.276,0.56,0.346,7.37,10.04,131.9,0.46,7.78,0.2
4/3/2023 9:40,3097.6,16.297,0.62,0.346,7.36,10.06,131.9,0.46,7.8,0.33
4/3/2023 9:45,3426.56,16.305,0.56,0.347,7.34,10.07,131.9,0.4,7.79,0.39
